actual,probability_of_default,risk_band,decision,credit_score
0,0.16863488759086492,Medium Risk,Manual Review,757
0,0.17378789290608376,Medium Risk,Manual Review,754
0,0.3542987906026686,Very High Risk,Reject,655
0,0.2970041035997762,High Risk,Reject,687
0,0.17161705181007605,Medium Risk,Manual Review,756
0,0.04431047741546341,Very Low Risk,Approve,826
0,0.03940715161705812,Very Low Risk,Approve,828
1,0.05337364176722706,Very Low Risk,Approve,821
0,0.1714206959059452,Medium Risk,Manual Review,756
0,0.3042445733426751,High Risk,Reject,683
0,0.33739724560338397,Very High Risk,Reject,664
0,0.15192383355138653,Medium Risk,Manual Review,766
1,0.16367062125936513,Medium Risk,Manual Review,760
0,0.4186387406785414,Very High Risk,Reject,620
0,0.11321870648805227,Low Risk,Manual Review,788
0,0.3317193774945356,Very High Risk,Reject,668
1,0.14021891032307868,Low Risk,Manual Review,773
0,0.08487656371661877,Very Low Risk,Approve,803
1,0.3045472237186909,High Risk,Reject,682
1,0.17796303188898321,Medium Risk,Manual Review,752
0,0.18923545454875607,Medium Risk,Manual Review,746
0,0.4068261486984022,Very High Risk,Reject,626
1,0.08798623456396762,Very Low Risk,Approve,802
0,0.06072894699734044,Very Low Risk,Approve,817
0,0.09419488574219488,Low Risk,Approve,798
0,0.033730291198725657,Very Low Risk,Approve,831
1,0.31166767325027345,Very High Risk,Reject,679
0,0.1345441524503921,Low Risk,Manual Review,776
0,0.10447072197336871,Low Risk,Manual Review,793
0,0.28115988817133797,High Risk,Reject,695
0,0.10285697890377353,Low Risk,Manual Review,793
1,0.30401366262425866,High Risk,Reject,683
1,0.139237005653701,Low Risk,Manual Review,773
0,0.12811278646010382,Low Risk,Manual Review,780
0,0.1159379231653962,Low Risk,Manual Review,786
0,0.18147165403902357,Medium Risk,Manual Review,750
1,0.10293834965900091,Low Risk,Manual Review,793
0,0.2841097461724954,High Risk,Reject,694
0,0.19440838318864873,Medium Risk,Manual Review,743
0,0.08335738341697232,Very Low Risk,Approve,804
0,0.3415573819166124,Very High Risk,Reject,662
0,0.17171971984328258,Medium Risk,Manual Review,756
0,0.31019469024170315,Very High Risk,Reject,679
0,0.207513576250042,Medium Risk,Manual Review,736
0,0.10599619580115148,Low Risk,Manual Review,792
0,0.07502689165327749,Very Low Risk,Approve,809
0,0.20691983436550915,Medium Risk,Manual Review,736
0,0.10502370768725802,Low Risk,Manual Review,792
0,0.34451284697127976,Very High Risk,Reject,661
1,0.30363519284397983,High Risk,Reject,683
0,0.17321714836320232,Medium Risk,Manual Review,755
0,0.09772334234553731,Low Risk,Approve,796
0,0.24932098637923286,High Risk,Manual Review,713
0,0.19591969684482735,Medium Risk,Manual Review,742
0,0.07826350568556738,Very Low Risk,Approve,807
0,0.048595427586018994,Very Low Risk,Approve,823
0,0.2135150866352666,High Risk,Manual Review,733
0,0.18371659719469877,Medium Risk,Manual Review,749
1,0.5581504291068308,Very High Risk,Reject,543
1,0.15912259969513415,Medium Risk,Manual Review,762
0,0.42208172288634704,Very High Risk,Reject,618
0,0.0487484264799881,Very Low Risk,Approve,823
1,0.46562526779550106,Very High Risk,Reject,594
0,0.11310940898269262,Low Risk,Manual Review,788
0,0.3319298149074218,Very High Risk,Reject,667
0,0.24551088827560433,High Risk,Manual Review,715
0,0.282976606930679,High Risk,Reject,694
0,0.2995006014928596,High Risk,Reject,685
0,0.0283316992548364,Very Low Risk,Approve,834
0,0.0487330866783069,Very Low Risk,Approve,823
1,0.2669836349689554,High Risk,Reject,703
0,0.10210892492717093,Low Risk,Manual Review,794
0,0.16314363145413138,Medium Risk,Manual Review,760
0,0.16901625938610412,Medium Risk,Manual Review,757
0,0.06445459605191503,Very Low Risk,Approve,815
1,0.47614047746569726,Very High Risk,Reject,588
0,0.17694257371959085,Medium Risk,Manual Review,753
0,0.33121014428584894,Very High Risk,Reject,668
0,0.22199390973324748,High Risk,Manual Review,728
0,0.44220033992977664,Very High Risk,Reject,607
0,0.10920802820058832,Low Risk,Manual Review,790
1,0.4891129100906609,Very High Risk,Reject,581
0,0.33852614343310394,Very High Risk,Reject,664
1,0.17930170309446278,Medium Risk,Manual Review,751
0,0.21687304218863548,High Risk,Manual Review,731
0,0.05309336826625419,Very Low Risk,Approve,821
0,0.42280677688927104,Very High Risk,Reject,617
0,0.15048052428747316,Medium Risk,Manual Review,767
0,0.3366737245441627,Very High Risk,Reject,665
0,0.10159176718047516,Low Risk,Manual Review,794
0,0.5010961016241051,Very High Risk,Reject,574
0,0.15654236454509493,Medium Risk,Manual Review,764
0,0.11798408799552904,Low Risk,Manual Review,785
1,0.5385129786015904,Very High Risk,Reject,554
0,0.27680594275568765,High Risk,Reject,698
0,0.07332143552913337,Very Low Risk,Approve,810
0,0.21586383677152798,High Risk,Manual Review,731
0,0.32958830021235225,Very High Risk,Reject,669
0,0.15991188821078126,Medium Risk,Manual Review,762
1,0.341423038600872,Very High Risk,Reject,662
0,0.053106316058974014,Very Low Risk,Approve,821
0,0.18512092258147894,Medium Risk,Manual Review,748
0,0.34343313654189944,Very High Risk,Reject,661
0,0.06980469463777313,Very Low Risk,Approve,812
0,0.049679336343150436,Very Low Risk,Approve,823
0,0.25052023597936307,High Risk,Reject,712
0,0.18875003039833543,Medium Risk,Manual Review,746
0,0.20372926682299636,Medium Risk,Manual Review,738
0,0.11347811256910616,Low Risk,Manual Review,788
0,0.25983833481075963,High Risk,Reject,707
0,0.08802491622546864,Very Low Risk,Approve,802
0,0.14132809676723365,Low Risk,Manual Review,772
0,0.05455693176325275,Very Low Risk,Approve,820
0,0.2494572353465243,High Risk,Manual Review,713
0,0.4050184374464351,Very High Risk,Reject,627
0,0.34750405212014246,Very High Risk,Reject,659
1,0.18862990606910612,Medium Risk,Manual Review,746
0,0.38845207739905596,Very High Risk,Reject,636
0,0.1050035122311692,Low Risk,Manual Review,792
0,0.04447497763883935,Very Low Risk,Approve,826
0,0.1430795478584623,Low Risk,Manual Review,771
0,0.0809587296179003,Very Low Risk,Approve,805
0,0.05919809473238309,Very Low Risk,Approve,817
0,0.06740297070111022,Very Low Risk,Approve,813
0,0.04340968452741944,Very Low Risk,Approve,826
0,0.11268368897521856,Low Risk,Manual Review,788
0,0.20585292983185435,Medium Risk,Manual Review,737
0,0.2737505696029483,High Risk,Reject,699
1,0.31760595599019315,Very High Risk,Reject,675
0,0.1400491234328919,Low Risk,Manual Review,773
0,0.08378263097960438,Very Low Risk,Approve,804
0,0.18126634849465906,Medium Risk,Manual Review,750
0,0.12490459280454959,Low Risk,Manual Review,781
0,0.14393556597291063,Low Risk,Manual Review,771
0,0.24861303011693708,High Risk,Manual Review,713
0,0.04155488055331945,Very Low Risk,Approve,827
0,0.06878970111298315,Very Low Risk,Approve,812
0,0.17894059234492157,Medium Risk,Manual Review,752
0,0.2114337857281062,Medium Risk,Manual Review,734
1,0.5744414580246814,Very High Risk,Reject,534
0,0.04186988820859507,Very Low Risk,Approve,827
1,0.19224568821915705,Medium Risk,Manual Review,744
0,0.0947198380719892,Low Risk,Approve,798
1,0.5392225727948091,Very High Risk,Reject,553
0,0.34774283040733445,Very High Risk,Reject,659
0,0.14519095534091242,Low Risk,Manual Review,770
0,0.25155403645745095,High Risk,Reject,712
1,0.04146996940482324,Very Low Risk,Approve,827
0,0.14741045829843302,Low Risk,Manual Review,769
0,0.48400070008071033,Very High Risk,Reject,584
0,0.07497616490345671,Very Low Risk,Approve,809
1,0.2119078616198456,Medium Risk,Manual Review,733
0,0.1235857690764226,Low Risk,Manual Review,782
0,0.1507973122563504,Medium Risk,Manual Review,767
1,0.228391595123134,High Risk,Manual Review,724
0,0.1209475543850716,Low Risk,Manual Review,783
0,0.14006003531480601,Low Risk,Manual Review,773
0,0.17324738861956,Medium Risk,Manual Review,755
0,0.08403191400442481,Very Low Risk,Approve,804
0,0.3550201439570146,Very High Risk,Reject,655
0,0.1682892611255526,Medium Risk,Manual Review,757
0,0.23781531688946583,High Risk,Manual Review,719
1,0.3416366156383585,Very High Risk,Reject,662
0,0.09996006590842621,Low Risk,Approve,795
1,0.43615125804466937,Very High Risk,Reject,610
1,0.21256107966942744,Medium Risk,Manual Review,733
0,0.21329193584173156,Medium Risk,Manual Review,733
0,0.08325154978822606,Very Low Risk,Approve,804
0,0.15670048324375177,Medium Risk,Manual Review,764
0,0.08032315176903533,Very Low Risk,Approve,806
0,0.19195528494213943,Medium Risk,Manual Review,744
1,0.24064000556876528,High Risk,Manual Review,718
0,0.4521370314803188,Very High Risk,Reject,601
0,0.05910290502824485,Very Low Risk,Approve,817
0,0.17419616719018222,Medium Risk,Manual Review,754
0,0.22447179633903303,High Risk,Manual Review,727
1,0.33211653311682865,Very High Risk,Reject,667
1,0.12023281426885055,Low Risk,Manual Review,784
0,0.059010386062013725,Very Low Risk,Approve,818
1,0.27766815456938493,High Risk,Reject,697
1,0.24044739588241018,High Risk,Manual Review,718
1,0.14742117839095695,Low Risk,Manual Review,769
0,0.17197283222316506,Medium Risk,Manual Review,755
0,0.2175774711944683,High Risk,Manual Review,730
1,0.10098492529531662,Low Risk,Manual Review,794
1,0.35579920256811615,Very High Risk,Reject,654
1,0.24649503601286116,High Risk,Manual Review,714
0,0.17915076342332759,Medium Risk,Manual Review,751
0,0.08122452513296421,Very Low Risk,Approve,805
0,0.06084831284729306,Very Low Risk,Approve,817
1,0.39681089007822123,Very High Risk,Reject,632
0,0.3419016519738257,Very High Risk,Reject,662
0,0.08087687383241464,Very Low Risk,Approve,806
0,0.25226039185330823,High Risk,Reject,711
0,0.0778566205692192,Very Low Risk,Approve,807
1,0.35388096022973414,Very High Risk,Reject,655
0,0.31847335516484465,Very High Risk,Reject,675
0,0.05745771184720477,Very Low Risk,Approve,818
1,0.5214330584438504,Very High Risk,Reject,563
0,0.2155993752058716,High Risk,Manual Review,731
0,0.30981232466429076,Very High Risk,Reject,680
0,0.18980061712865648,Medium Risk,Manual Review,746
1,0.17338494677282398,Medium Risk,Manual Review,755
0,0.2725300063944154,High Risk,Reject,700
0,0.16247872223520757,Medium Risk,Manual Review,761
0,0.13324251748888574,Low Risk,Manual Review,777
0,0.18146977275447468,Medium Risk,Manual Review,750
0,0.12267781421427401,Low Risk,Manual Review,783
0,0.22253088941659221,High Risk,Manual Review,728
0,0.07177606402516208,Very Low Risk,Approve,811
0,0.18434587243158504,Medium Risk,Manual Review,749
0,0.09132111787401904,Low Risk,Approve,800
0,0.09777253531273276,Low Risk,Approve,796
1,0.23551360307261232,High Risk,Manual Review,720
0,0.3253022688438001,Very High Risk,Reject,671
0,0.10051811242127714,Low Risk,Manual Review,795
1,0.09653637421136585,Low Risk,Approve,797
0,0.10440979146375196,Low Risk,Manual Review,793
0,0.07277421316984568,Very Low Risk,Approve,810
1,0.1314378692400437,Low Risk,Manual Review,778
1,0.2857095205049211,High Risk,Reject,693
1,0.28384937769984725,High Risk,Reject,694
0,0.16570084434159738,Medium Risk,Manual Review,759
0,0.15959886781320273,Medium Risk,Manual Review,762
0,0.11881962332473203,Low Risk,Manual Review,785
0,0.23700179736058202,High Risk,Manual Review,720
0,0.12000409253072986,Low Risk,Manual Review,784
0,0.1287148491820682,Low Risk,Manual Review,779
0,0.21564304308094315,High Risk,Manual Review,731
0,0.4598751427030986,Very High Risk,Reject,597
0,0.1373137440572542,Low Risk,Manual Review,774
0,0.3438586732200119,Very High Risk,Reject,661
0,0.036618726321542845,Very Low Risk,Approve,830
1,0.3728834791609779,Very High Risk,Reject,645
1,0.04250358268829328,Very Low Risk,Approve,827
0,0.17774808529504849,Medium Risk,Manual Review,752
1,0.30218054269209654,High Risk,Reject,684
1,0.41698190862990475,Very High Risk,Reject,621
0,0.15996569581221903,Medium Risk,Manual Review,762
0,0.27018171916616895,High Risk,Reject,701
0,0.29205882873689026,High Risk,Reject,689
0,0.2620701411561402,High Risk,Reject,706
0,0.11289022622096347,Low Risk,Manual Review,788
0,0.12487542447029887,Low Risk,Manual Review,781
0,0.04918903417767672,Very Low Risk,Approve,823
0,0.030581833843659846,Very Low Risk,Approve,833
0,0.1689758944047275,Medium Risk,Manual Review,757
0,0.10104789989747068,Low Risk,Manual Review,794
0,0.10404286542854871,Low Risk,Manual Review,793
0,0.06144997899474641,Very Low Risk,Approve,816
1,0.47004218282809274,Very High Risk,Reject,591
0,0.3400250267249988,Very High Risk,Reject,663
1,0.2458114255879479,High Risk,Manual Review,715
0,0.18901282200261935,Medium Risk,Manual Review,746
1,0.24855939490159146,High Risk,Manual Review,713
1,0.5844074668664009,Very High Risk,Reject,529
0,0.10765526357041588,Low Risk,Manual Review,791
0,0.25855858152191463,High Risk,Reject,708
0,0.17102513920733828,Medium Risk,Manual Review,756
0,0.17038582876519745,Medium Risk,Manual Review,756
1,0.4334138985070808,Very High Risk,Reject,612
0,0.20718956626064985,Medium Risk,Manual Review,736
0,0.15090019974266183,Medium Risk,Manual Review,767
1,0.1293596435592511,Low Risk,Manual Review,779
1,0.3677749145079755,Very High Risk,Reject,648
0,0.09690532353433641,Low Risk,Approve,797
0,0.20510895687201158,Medium Risk,Manual Review,737
0,0.15577459247384176,Medium Risk,Manual Review,764
0,0.1623401236472708,Medium Risk,Manual Review,761
0,0.050882208335456924,Very Low Risk,Approve,822
1,0.10140649361722356,Low Risk,Manual Review,794
0,0.26931501876290104,High Risk,Reject,702
0,0.10124292874347399,Low Risk,Manual Review,794
0,0.11165813701666502,Low Risk,Manual Review,789
1,0.08559046223621167,Very Low Risk,Approve,803
0,0.15465794732386515,Medium Risk,Manual Review,765
0,0.35422739548288995,Very High Risk,Reject,655
0,0.10329831804531443,Low Risk,Manual Review,793
0,0.16802116921146706,Medium Risk,Manual Review,758
0,0.1764251059481228,Medium Risk,Manual Review,753
0,0.042454850224924345,Very Low Risk,Approve,827
0,0.0804815652358927,Very Low Risk,Approve,806
0,0.1534121146639721,Medium Risk,Manual Review,766
0,0.4411907443305649,Very High Risk,Reject,607
1,0.42248631950154103,Very High Risk,Reject,618
0,0.1417211944220428,Low Risk,Manual Review,772
0,0.3140522848980563,Very High Risk,Reject,677
0,0.17006248726023646,Medium Risk,Manual Review,756
0,0.10390020202137111,Low Risk,Manual Review,793
0,0.053398395902573795,Very Low Risk,Approve,821
0,0.06253609748395582,Very Low Risk,Approve,816
0,0.23770150625806194,High Risk,Manual Review,719
0,0.12823515468633068,Low Risk,Manual Review,779
0,0.11062539258534983,Low Risk,Manual Review,789
0,0.10174370514669397,Low Risk,Manual Review,794
0,0.21044390281187816,Medium Risk,Manual Review,734
0,0.10714800587076104,Low Risk,Manual Review,791
0,0.07752837217187929,Very Low Risk,Approve,807
0,0.0955992120689648,Low Risk,Approve,797
0,0.05783868435452575,Very Low Risk,Approve,818
1,0.19409371006778517,Medium Risk,Manual Review,743
1,0.31318557845572653,Very High Risk,Reject,678
0,0.08203230740816743,Very Low Risk,Approve,805
1,0.599192942981571,Very High Risk,Reject,520
0,0.22428551648274028,High Risk,Manual Review,727
0,0.24541799016587465,High Risk,Manual Review,715
0,0.18863335812274382,Medium Risk,Manual Review,746
1,0.1425275028799918,Low Risk,Manual Review,772
0,0.27744677875001916,High Risk,Reject,697
0,0.06100472554879161,Very Low Risk,Approve,816
0,0.10669064326863811,Low Risk,Manual Review,791
1,0.3560092523966639,Very High Risk,Reject,654
0,0.4075095882014546,Very High Risk,Reject,626
0,0.10051909083699728,Low Risk,Manual Review,795
0,0.10425191851047169,Low Risk,Manual Review,793
0,0.10459777314605333,Low Risk,Manual Review,792
0,0.03488815155788941,Very Low Risk,Approve,831
0,0.14183578394822782,Low Risk,Manual Review,772
1,0.20983479274251726,Medium Risk,Manual Review,735
0,0.15890077218601834,Medium Risk,Manual Review,763
1,0.23795726245571874,High Risk,Manual Review,719
1,0.36079756423802123,Very High Risk,Reject,652
1,0.4709802587318745,Very High Risk,Reject,591
0,0.4066910804248118,Very High Risk,Reject,626
0,0.08492663040135172,Very Low Risk,Approve,803
0,0.5145444051370782,Very High Risk,Reject,567
1,0.11770292668899396,Low Risk,Manual Review,785
0,0.4432404602262877,Very High Risk,Reject,606
0,0.2083344187836246,Medium Risk,Manual Review,735
0,0.11891921305870048,Low Risk,Manual Review,785
0,0.05786474691751699,Very Low Risk,Approve,818
0,0.08219729588563053,Very Low Risk,Approve,805
0,0.06760152961992959,Very Low Risk,Approve,813
0,0.1564287069688211,Medium Risk,Manual Review,764
0,0.0728676398703568,Very Low Risk,Approve,810
0,0.06139573172215044,Very Low Risk,Approve,816
0,0.046907946658388454,Very Low Risk,Approve,824
0,0.05268536034378294,Very Low Risk,Approve,821
0,0.11836869418039636,Low Risk,Manual Review,785
1,0.20936678199247294,Medium Risk,Manual Review,735
0,0.3641225473325521,Very High Risk,Reject,650
0,0.11077596743855139,Low Risk,Manual Review,789
0,0.09209330855057751,Low Risk,Approve,799
0,0.23066674386225466,High Risk,Manual Review,723
1,0.2643453959066101,High Risk,Reject,705
0,0.15479806555210404,Medium Risk,Manual Review,765
0,0.16945112781288094,Medium Risk,Manual Review,757
0,0.09863686306544832,Low Risk,Approve,796
0,0.11089633709082579,Low Risk,Manual Review,789
0,0.0521760385557917,Very Low Risk,Approve,821
0,0.15123451080677802,Medium Risk,Manual Review,767
0,0.19757275597125332,Medium Risk,Manual Review,741
0,0.19940865401313443,Medium Risk,Manual Review,740
0,0.32935289474823565,Very High Risk,Reject,669
0,0.1511775610825064,Medium Risk,Manual Review,767
0,0.13637604972758668,Low Risk,Manual Review,775
0,0.09292408446854425,Low Risk,Approve,799
1,0.3844851437484642,Very High Risk,Reject,639
0,0.19863442204337808,Medium Risk,Manual Review,741
0,0.0659176529183478,Very Low Risk,Approve,814
0,0.49495657984757657,Very High Risk,Reject,578
0,0.23352837960236092,High Risk,Manual Review,722
0,0.29552913985487056,High Risk,Reject,687
0,0.423390617470083,Very High Risk,Reject,617
0,0.2764812014413354,High Risk,Reject,698
0,0.10187584518722947,Low Risk,Manual Review,794
1,0.1748682949173515,Medium Risk,Manual Review,754
0,0.27326448616461907,High Risk,Reject,700
1,0.24623468366402557,High Risk,Manual Review,715
0,0.2849546151056347,High Risk,Reject,693
1,0.09138019577166923,Low Risk,Approve,800
1,0.10680562950533833,Low Risk,Manual Review,791
0,0.04011372758553123,Very Low Risk,Approve,828
0,0.42900811175886344,Very High Risk,Reject,614
0,0.12015670832601666,Low Risk,Manual Review,784
0,0.053746169382903976,Very Low Risk,Approve,820
0,0.14229036349689964,Low Risk,Manual Review,772
0,0.09099546274769868,Low Risk,Approve,800
0,0.1493211046365557,Medium Risk,Manual Review,768
0,0.051321863954038,Very Low Risk,Approve,822
0,0.2779108178076538,High Risk,Reject,697
0,0.4815385926720951,Very High Risk,Reject,585
1,0.3641177653588776,Very High Risk,Reject,650
0,0.19302473811808288,Medium Risk,Manual Review,744
0,0.18280463760693155,Medium Risk,Manual Review,749
0,0.49604200908612106,Very High Risk,Reject,577
1,0.5024329166152902,Very High Risk,Reject,574
0,0.26339944541982285,High Risk,Reject,705
1,0.5483312709150902,Very High Risk,Reject,548
1,0.2280513288895442,High Risk,Manual Review,725
0,0.13944151548543182,Low Risk,Manual Review,773
0,0.10359625083764162,Low Risk,Manual Review,793
1,0.4687651175125224,Very High Risk,Reject,592
0,0.05505747908768992,Very Low Risk,Approve,820
0,0.19965877399029774,Medium Risk,Manual Review,740
0,0.106474282778998,Low Risk,Manual Review,791
0,0.23154516312295706,High Risk,Manual Review,723
0,0.09328444452874517,Low Risk,Approve,799
0,0.07063902849090885,Very Low Risk,Approve,811
0,0.09280402892828275,Low Risk,Approve,799
0,0.10893327204275098,Low Risk,Manual Review,790
0,0.2652206715956452,High Risk,Reject,704
0,0.031080765250978953,Very Low Risk,Approve,833
1,0.4081996801789649,Very High Risk,Reject,625
0,0.42706055313793195,Very High Risk,Reject,615
0,0.09889915339597842,Low Risk,Approve,796
1,0.1808144973795376,Medium Risk,Manual Review,751
0,0.03533406082917021,Very Low Risk,Approve,831
0,0.36734482782177047,Very High Risk,Reject,648
0,0.3303146813822215,Very High Risk,Reject,668
0,0.0732986346077117,Very Low Risk,Approve,810
0,0.1757165375178152,Medium Risk,Manual Review,753
1,0.40743185824116523,Very High Risk,Reject,626
0,0.05243711667258401,Very Low Risk,Approve,821
0,0.3286482653081128,Very High Risk,Reject,669
0,0.3501112833836842,Very High Risk,Reject,657
0,0.11892409168695679,Low Risk,Manual Review,785
0,0.3360320712184944,Very High Risk,Reject,665
0,0.06199466044855077,Very Low Risk,Approve,816
0,0.03561518070064128,Very Low Risk,Approve,830
0,0.12062145344277372,Low Risk,Manual Review,784
0,0.18805107402802354,Medium Risk,Manual Review,747
1,0.5743030714046113,Very High Risk,Reject,534
0,0.10140291857656923,Low Risk,Manual Review,794
1,0.35914413813784696,Very High Risk,Reject,652
0,0.10453317508256295,Low Risk,Manual Review,793
0,0.07961608316835671,Very Low Risk,Approve,806
0,0.2340188184442269,High Risk,Manual Review,721
0,0.15057677070902942,Medium Risk,Manual Review,767
1,0.06444883593568723,Very Low Risk,Approve,815
0,0.09965846841251888,Low Risk,Approve,795
0,0.2642216886017509,High Risk,Reject,705
0,0.21831620285953848,High Risk,Manual Review,730
1,0.31955773685961525,Very High Risk,Reject,674
0,0.10883240849041656,Low Risk,Manual Review,790
0,0.2952599530346949,High Risk,Reject,688
0,0.10121412554990754,Low Risk,Manual Review,794
0,0.26890615435080056,High Risk,Reject,702
1,0.3584086224974165,Very High Risk,Reject,653
0,0.160934287695444,Medium Risk,Manual Review,761
0,0.12427794706236706,Low Risk,Manual Review,782
0,0.2906690047901116,High Risk,Reject,690
0,0.06562545121887012,Very Low Risk,Approve,814
0,0.15799484999804303,Medium Risk,Manual Review,763
0,0.06791664230424807,Very Low Risk,Approve,813
0,0.21810651722341007,High Risk,Manual Review,730
1,0.16580760628527041,Medium Risk,Manual Review,759
1,0.25283508002416594,High Risk,Reject,711
0,0.2357278641410468,High Risk,Manual Review,720
0,0.14118210923844265,Low Risk,Manual Review,772
0,0.2084987112541142,Medium Risk,Manual Review,735
0,0.08466766527086884,Very Low Risk,Approve,803
1,0.3266654425250304,Very High Risk,Reject,670
0,0.11497882871966475,Low Risk,Manual Review,787
0,0.1167904832280947,Low Risk,Manual Review,786
0,0.08692359710997329,Very Low Risk,Approve,802
1,0.4059267173747716,Very High Risk,Reject,627
0,0.396244105356818,Very High Risk,Reject,632
0,0.30086370649911925,High Risk,Reject,685
0,0.19043590041718386,Medium Risk,Manual Review,745
1,0.36821577299569586,Very High Risk,Reject,647
0,0.08759457278172239,Very Low Risk,Approve,802
0,0.03518776115053695,Very Low Risk,Approve,831
0,0.2441767010165519,High Risk,Manual Review,716
0,0.09978951627644277,Low Risk,Approve,795
1,0.10905472919668487,Low Risk,Manual Review,790
0,0.12745728674282042,Low Risk,Manual Review,780
0,0.12994481836932278,Low Risk,Manual Review,779
1,0.3602499533638744,Very High Risk,Reject,652
0,0.2145023165974256,High Risk,Manual Review,732
0,0.10020851950721396,Low Risk,Manual Review,795
0,0.13100195036257967,Low Risk,Manual Review,778
1,0.18446175962985106,Medium Risk,Manual Review,749
0,0.030435157719743547,Very Low Risk,Approve,833
0,0.033999142357123126,Very Low Risk,Approve,831
0,0.07795061180506271,Very Low Risk,Approve,807
0,0.3106041024651339,Very High Risk,Reject,679
0,0.06012638621879127,Very Low Risk,Approve,817
0,0.35696768142843177,Very High Risk,Reject,654
0,0.32624397042362824,Very High Risk,Reject,671
0,0.06869490107410108,Very Low Risk,Approve,812
0,0.45393109566234996,Very High Risk,Reject,600
0,0.2962689819590579,High Risk,Reject,687
1,0.22621931875741702,High Risk,Manual Review,726
0,0.05257043599774224,Very Low Risk,Approve,821
0,0.3548664405882129,Very High Risk,Reject,655
0,0.39710759893634306,Very High Risk,Reject,632
0,0.26044049660002677,High Risk,Reject,707
0,0.1534065142540525,Medium Risk,Manual Review,766
0,0.253824801984885,High Risk,Reject,710
0,0.09279210231154007,Low Risk,Approve,799
1,0.35321094285607046,Very High Risk,Reject,656
0,0.1627822520720851,Medium Risk,Manual Review,760
1,0.2733879212211119,High Risk,Reject,700
0,0.2948398324989734,High Risk,Reject,688
0,0.30941637455104265,Very High Risk,Reject,680
0,0.030613929115761194,Very Low Risk,Approve,833
1,0.10141467022009086,Low Risk,Manual Review,794
0,0.23859016572258743,High Risk,Manual Review,719
0,0.48466823352633354,Very High Risk,Reject,583
0,0.20240207032153898,Medium Risk,Manual Review,739
0,0.12830231553281518,Low Risk,Manual Review,779
0,0.378106387702947,Very High Risk,Reject,642
1,0.17300873544485917,Medium Risk,Manual Review,755
0,0.19650809765550695,Medium Risk,Manual Review,742
0,0.1927771973656907,Medium Risk,Manual Review,744
0,0.042666011514955214,Very Low Risk,Approve,827
0,0.15745408624255242,Medium Risk,Manual Review,763
1,0.5051717318337753,Very High Risk,Reject,572
0,0.22728470710270826,High Risk,Manual Review,725
0,0.07551426733949188,Very Low Risk,Approve,808
0,0.32467667721324295,Very High Risk,Reject,671
0,0.10221671000390754,Low Risk,Manual Review,794
0,0.09478381662116565,Low Risk,Approve,798
0,0.044789281058591875,Very Low Risk,Approve,825
0,0.13737367469375447,Low Risk,Manual Review,774
1,0.03071169257519345,Very Low Risk,Approve,833
1,0.21380275881355995,High Risk,Manual Review,732
0,0.08260463294624867,Very Low Risk,Approve,805
0,0.09755716819272993,Low Risk,Approve,796
0,0.08055310555207429,Very Low Risk,Approve,806
0,0.048504082285764055,Very Low Risk,Approve,823
0,0.13000829512894868,Low Risk,Manual Review,778
0,0.30455304843918674,High Risk,Reject,682
0,0.05621932002864109,Very Low Risk,Approve,819
0,0.1184162196620064,Low Risk,Manual Review,785
0,0.3513922540710451,Very High Risk,Reject,657
1,0.20814211600810373,Medium Risk,Manual Review,736
0,0.1555048029866779,Medium Risk,Manual Review,764
0,0.11044983774347775,Low Risk,Manual Review,789
1,0.30727534925179156,High Risk,Reject,681
0,0.09661392514947331,Low Risk,Approve,797
0,0.20274852533436635,Medium Risk,Manual Review,738
0,0.1465355946016232,Low Risk,Manual Review,769
0,0.2701150847542697,High Risk,Reject,701
0,0.1470297408770701,Low Risk,Manual Review,769
0,0.18334719865817964,Medium Risk,Manual Review,749
0,0.07176754570278268,Very Low Risk,Approve,811
1,0.20000204967213622,Medium Risk,Manual Review,740
1,0.49689182724340863,Very High Risk,Reject,577
0,0.3944930357180481,Very High Risk,Reject,633
1,0.2176078257724451,High Risk,Manual Review,730
0,0.32387092318229765,Very High Risk,Reject,672
1,0.2750703046160501,High Risk,Reject,699
1,0.27846285751600924,High Risk,Reject,697
1,0.12094676954300003,Low Risk,Manual Review,783
0,0.1259167095082728,Low Risk,Manual Review,781
1,0.34019108869555664,Very High Risk,Reject,663
0,0.08073381465372907,Very Low Risk,Approve,806
0,0.33250452956551785,Very High Risk,Reject,667
0,0.26451888035703935,High Risk,Reject,705
1,0.3166734767856261,Very High Risk,Reject,676
1,0.04857921213624521,Very Low Risk,Approve,823
0,0.20133373267137963,Medium Risk,Manual Review,739
0,0.1766208092465962,Medium Risk,Manual Review,753
0,0.2760948238760205,High Risk,Reject,698
0,0.0781524474271786,Very Low Risk,Approve,807
1,0.17703031937950264,Medium Risk,Manual Review,753
0,0.22564689308842334,High Risk,Manual Review,726
0,0.027230716927609096,Very Low Risk,Approve,835
0,0.19789676210327328,Medium Risk,Manual Review,741
1,0.5951508487470591,Very High Risk,Reject,523
0,0.16941557215851513,Medium Risk,Manual Review,757
0,0.35705898863462066,Very High Risk,Reject,654
1,0.6284200634868267,Very High Risk,Reject,504
0,0.0891679454604869,Very Low Risk,Approve,801
0,0.045964262819820335,Very Low Risk,Approve,825
0,0.18789116582927895,Medium Risk,Manual Review,747
0,0.07769766174685502,Very Low Risk,Approve,807
