loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,delinq_2yrs,pub_rec,inq_last_6mths,target
12000.0, 36 months,9.17,B,B2,missing,MORTGAGE,80000.0,Source Verified,debt_consolidation,9.89,695.0,699.0,12.0,15946.0,85.7,0.0,0.0,0.0,1
3200.0, 36 months,11.53,B,B5,10+ years,RENT,95000.0,Verified,debt_consolidation,32.75,680.0,684.0,14.0,27392.0,89.8,0.0,0.0,0.0,0
20000.0, 36 months,12.49,B,B5,1 year,MORTGAGE,165000.0,Source Verified,debt_consolidation,9.32,695.0,699.0,15.0,13511.0,49.5,0.0,0.0,1.0,0
25000.0, 60 months,24.33,G,G2,5 years,RENT,65000.0,Source Verified,credit_card,14.1,665.0,669.0,9.0,14995.0,70.5,0.0,0.0,0.0,1
20000.0, 36 months,7.56,A,A3,10+ years,MORTGAGE,99500.0,Not Verified,debt_consolidation,8.48,760.0,764.0,16.0,10641.0,18.1,0.0,0.0,1.0,0
8000.0, 36 months,12.99,B,B4,< 1 year,MORTGAGE,58800.0,Verified,debt_consolidation,25.53,680.0,684.0,18.0,23823.0,61.7,0.0,0.0,2.0,0
25000.0, 36 months,6.72,A,A3,2 years,OWN,145000.0,Not Verified,home_improvement,16.98,750.0,754.0,14.0,7231.0,5.8,0.0,1.0,1.0,0
35000.0, 60 months,25.99,G,G4,7 years,MORTGAGE,120000.0,Source Verified,debt_consolidation,14.37,690.0,694.0,12.0,31358.0,28.3,2.0,0.0,1.0,0
2500.0, 36 months,8.9,A,A5,< 1 year,RENT,77000.0,Not Verified,wedding,16.76,700.0,704.0,21.0,6220.0,30.5,1.0,0.0,0.0,0
7000.0, 36 months,5.32,A,A1,5 years,OWN,63000.0,Not Verified,home_improvement,18.25,775.0,779.0,15.0,3995.0,11.9,0.0,0.0,1.0,0
25200.0, 36 months,14.99,C,C5,8 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,14.68,745.0,749.0,23.0,19067.0,22.5,0.0,0.0,0.0,0
17625.0, 36 months,9.71,B,B1,9 years,MORTGAGE,40000.0,Verified,debt_consolidation,25.53,690.0,694.0,8.0,16518.0,76.8,1.0,0.0,0.0,0
15825.0, 36 months,16.55,D,D2,< 1 year,RENT,44000.0,Source Verified,debt_consolidation,17.29,660.0,664.0,13.0,13898.0,69.1,0.0,0.0,0.0,0
25000.0, 36 months,16.29,C,C4,2 years,MORTGAGE,74872.0,Verified,debt_consolidation,19.49,700.0,704.0,16.0,25653.0,86.1,0.0,0.0,1.0,0
21950.0, 60 months,14.46,C,C4,9 years,MORTGAGE,61000.0,Verified,home_improvement,37.71,685.0,689.0,3.0,10203.0,61.0,0.0,1.0,0.0,0
30000.0, 60 months,19.99,E,E4,1 year,RENT,60000.0,Verified,debt_consolidation,36.99,700.0,704.0,10.0,32392.0,68.2,0.0,0.0,1.0,0
35000.0, 36 months,14.49,C,C4,9 years,MORTGAGE,163000.0,Verified,debt_consolidation,16.65,675.0,679.0,19.0,42861.0,78.2,2.0,0.0,0.0,0
12000.0, 36 months,10.99,B,B4,6 years,MORTGAGE,63000.0,Not Verified,debt_consolidation,20.88,675.0,679.0,24.0,21648.0,35.0,0.0,0.0,0.0,0
2000.0, 36 months,8.67,B,B1,6 years,RENT,90000.0,Not Verified,debt_consolidation,7.37,685.0,689.0,5.0,4627.0,69.1,0.0,1.0,0.0,1
12000.0, 36 months,7.21,A,A3,8 years,MORTGAGE,65000.0,Not Verified,car,4.41,705.0,709.0,11.0,6142.0,24.1,1.0,0.0,0.0,0
20000.0, 60 months,16.29,C,C4,7 years,MORTGAGE,57600.0,Verified,debt_consolidation,29.92,760.0,764.0,8.0,6084.0,29.4,0.0,0.0,1.0,0
12500.0, 36 months,13.68,C,C1,4 years,MORTGAGE,36000.0,Verified,debt_consolidation,18.19,685.0,689.0,13.0,15837.0,68.6,0.0,0.0,0.0,0
15000.0, 36 months,18.25,D,D3,10+ years,MORTGAGE,42000.0,Verified,credit_card,30.69,695.0,699.0,17.0,37654.0,59.0,0.0,0.0,3.0,0
21000.0, 36 months,13.66,C,C3,9 years,RENT,65000.0,Source Verified,debt_consolidation,27.31,695.0,699.0,10.0,9992.0,42.5,0.0,0.0,0.0,0
23000.0, 60 months,16.29,D,D1,4 years,MORTGAGE,63000.0,Source Verified,debt_consolidation,33.56,685.0,689.0,11.0,51405.0,83.9,0.0,0.0,0.0,0
18000.0, 36 months,9.67,B,B1,9 years,MORTGAGE,125000.0,Source Verified,credit_card,15.78,710.0,714.0,38.0,35442.0,43.6,0.0,0.0,2.0,1
4600.0, 36 months,18.25,D,D3,3 years,RENT,31300.0,Not Verified,debt_consolidation,23.54,690.0,694.0,13.0,2530.0,10.0,0.0,0.0,1.0,1
10000.0, 60 months,14.08,C,C3,1 year,OWN,55000.0,Source Verified,home_improvement,3.45,705.0,709.0,9.0,7866.0,24.9,0.0,0.0,0.0,0
7000.0, 36 months,11.53,B,B5,2 years,OWN,43000.0,Verified,debt_consolidation,5.19,660.0,664.0,5.0,6132.0,90.2,0.0,0.0,0.0,0
10000.0, 36 months,8.38,B,B1,10+ years,MORTGAGE,130000.0,Source Verified,credit_card,6.79,670.0,674.0,14.0,11646.0,56.5,0.0,0.0,1.0,0
9000.0, 36 months,8.99,B,B1,4 years,MORTGAGE,48600.0,Not Verified,debt_consolidation,17.11,680.0,684.0,14.0,12652.0,43.6,1.0,0.0,1.0,0
12000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,71000.0,Not Verified,debt_consolidation,25.24,805.0,809.0,10.0,7538.0,17.9,0.0,0.0,0.0,0
8000.0, 36 months,17.09,D,D1,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,55.06,690.0,694.0,13.0,10842.0,45.4,0.0,0.0,2.0,0
35000.0, 60 months,19.99,E,E4,< 1 year,RENT,97800.0,Source Verified,debt_consolidation,22.21,680.0,684.0,13.0,24017.0,72.8,0.0,0.0,3.0,1
3625.0, 36 months,14.49,C,C4,< 1 year,RENT,60000.0,Source Verified,other,19.7,690.0,694.0,7.0,1387.0,49.5,0.0,0.0,1.0,0
18000.0, 36 months,7.49,A,A4,4 years,RENT,99000.0,Not Verified,debt_consolidation,5.94,660.0,664.0,5.0,12432.0,78.2,0.0,0.0,1.0,1
13000.0, 36 months,11.53,B,B5,4 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,19.63,660.0,664.0,15.0,22488.0,79.7,5.0,0.0,0.0,1
10450.0, 36 months,19.99,E,E1,3 years,RENT,75990.0,Not Verified,debt_consolidation,14.78,660.0,664.0,12.0,3882.0,69.3,2.0,0.0,0.0,0
17875.0, 36 months,10.99,B,B4,9 years,MORTGAGE,61500.0,Not Verified,credit_card,22.69,695.0,699.0,10.0,22577.0,88.9,0.0,0.0,0.0,0
10000.0, 36 months,7.07,A,A2,3 years,RENT,85000.0,Not Verified,debt_consolidation,12.26,740.0,744.0,7.0,13891.0,11.2,0.0,0.0,2.0,0
35000.0, 36 months,18.99,D,D3,8 years,MORTGAGE,165000.0,Verified,debt_consolidation,18.12,670.0,674.0,10.0,5923.0,59.2,1.0,0.0,0.0,1
10000.0, 36 months,13.57,C,C3,10+ years,MORTGAGE,97000.0,Not Verified,debt_consolidation,16.96,680.0,684.0,11.0,9063.0,26.1,3.0,0.0,1.0,0
20000.0, 60 months,17.77,D,D1,9 years,MORTGAGE,82000.0,Verified,debt_consolidation,12.12,700.0,704.0,11.0,7966.0,39.4,0.0,1.0,0.0,1
14000.0, 60 months,14.08,C,C3,4 years,OWN,100000.0,Source Verified,debt_consolidation,9.53,670.0,674.0,5.0,12194.0,96.0,0.0,0.0,0.0,0
6000.0, 36 months,9.17,B,B2,3 years,RENT,90000.0,Source Verified,debt_consolidation,16.51,680.0,684.0,18.0,10503.0,35.6,0.0,0.0,3.0,0
16000.0, 36 months,13.99,C,C3,1 year,RENT,60000.0,Source Verified,debt_consolidation,16.26,665.0,669.0,8.0,9897.0,43.0,0.0,0.0,3.0,0
4550.0, 36 months,23.43,F,F1,missing,MORTGAGE,35263.0,Verified,house,11.06,660.0,664.0,9.0,4574.0,54.5,1.0,1.0,1.0,0
12000.0, 36 months,11.99,C,C1,6 years,MORTGAGE,65000.0,Verified,home_improvement,26.18,675.0,679.0,17.0,34144.0,74.9,0.0,0.0,1.0,0
12000.0, 36 months,11.53,B,B5,6 years,OWN,33000.0,Verified,credit_card,23.96,680.0,684.0,13.0,15067.0,57.7,0.0,0.0,1.0,1
10000.0, 36 months,6.49,A,A2,10+ years,RENT,68148.0,Not Verified,credit_card,31.57,730.0,734.0,17.0,8636.0,35.5,0.0,0.0,0.0,0
5000.0, 36 months,12.99,C,C1,2 years,RENT,43000.0,Not Verified,debt_consolidation,14.01,675.0,679.0,12.0,3593.0,34.5,1.0,0.0,0.0,0
18000.0, 36 months,7.26,A,A4,10+ years,OWN,90000.0,Not Verified,other,19.36,790.0,794.0,10.0,7086.0,14.1,0.0,0.0,0.0,0
13675.0, 60 months,23.43,F,F1,7 years,MORTGAGE,36000.0,Source Verified,credit_card,22.67,685.0,689.0,6.0,17232.0,79.4,0.0,1.0,1.0,1
16000.0, 36 months,9.99,B,B3,10+ years,OWN,66000.0,Source Verified,debt_consolidation,26.73,695.0,699.0,10.0,21250.0,82.4,0.0,0.0,0.0,1
20950.0, 60 months,21.67,E,E5,1 year,MORTGAGE,50000.0,Source Verified,debt_consolidation,17.26,705.0,709.0,6.0,7163.0,37.7,0.0,0.0,0.0,1
8000.0, 36 months,12.39,C,C1,missing,MORTGAGE,35432.0,Verified,debt_consolidation,27.54,660.0,664.0,11.0,8383.0,69.9,0.0,1.0,1.0,0
5000.0, 36 months,8.39,B,B1,10+ years,RENT,65000.0,Verified,debt_consolidation,28.72,685.0,689.0,26.0,13958.0,29.7,0.0,0.0,1.0,1
35000.0, 36 months,13.56,C,C1,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,5.13,715.0,719.0,8.0,16010.0,44.8,0.0,0.0,0.0,0
24000.0, 60 months,11.99,B,B5,10+ years,MORTGAGE,48000.0,Verified,debt_consolidation,1.25,760.0,764.0,8.0,14284.0,25.8,0.0,0.0,0.0,1
20000.0, 36 months,12.74,C,C1,2 years,MORTGAGE,83000.0,Not Verified,debt_consolidation,19.39,680.0,684.0,8.0,10467.0,94.3,0.0,0.0,0.0,0
18000.0, 60 months,18.49,E,E2,10+ years,RENT,60000.0,Source Verified,debt_consolidation,22.2,680.0,684.0,12.0,27180.0,74.1,0.0,0.0,1.0,0
10000.0, 60 months,9.99,B,B3,5 years,MORTGAGE,50000.0,Not Verified,credit_card,5.09,695.0,699.0,7.0,7184.0,36.3,0.0,0.0,1.0,0
8925.0, 36 months,15.8,C,C3,2 years,OWN,26000.0,Verified,credit_card,32.69,665.0,669.0,15.0,18467.0,69.2,0.0,0.0,0.0,0
19200.0, 60 months,16.59,D,D2,< 1 year,MORTGAGE,60000.0,Source Verified,debt_consolidation,21.8,710.0,714.0,10.0,7954.0,64.7,0.0,0.0,0.0,0
20000.0, 36 months,7.89,A,A5,2 years,RENT,125000.0,Source Verified,debt_consolidation,14.94,675.0,679.0,21.0,24454.0,59.8,0.0,0.0,0.0,0
10000.0, 36 months,12.39,C,C1,6 years,RENT,95000.0,Source Verified,debt_consolidation,19.73,665.0,669.0,7.0,7629.0,70.0,1.0,0.0,0.0,0
7000.0, 36 months,10.78,B,B4,5 years,RENT,70000.0,Source Verified,credit_card,9.26,670.0,674.0,7.0,4494.0,45.9,0.0,1.0,0.0,0
6000.0, 36 months,6.89,A,A3,< 1 year,RENT,25000.0,Not Verified,debt_consolidation,26.07,750.0,754.0,6.0,5508.0,27.7,0.0,0.0,0.0,0
10000.0, 36 months,12.74,C,C1,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,8.48,665.0,669.0,22.0,12584.0,26.8,3.0,0.0,0.0,1
20000.0, 60 months,11.99,C,C1,2 years,MORTGAGE,89000.0,Not Verified,debt_consolidation,20.51,695.0,699.0,11.0,39332.0,64.9,0.0,0.0,0.0,1
8000.0, 36 months,10.64,B,B2,8 years,RENT,37629.0,Source Verified,credit_card,14.75,715.0,719.0,4.0,7488.0,62.4,0.0,0.0,0.0,1
4000.0, 36 months,13.67,B,B5,1 year,MORTGAGE,130000.0,Not Verified,major_purchase,19.82,675.0,679.0,18.0,30722.0,60.4,0.0,0.0,2.0,0
8000.0, 36 months,12.35,B,B4,< 1 year,RENT,38000.0,Not Verified,debt_consolidation,11.05,685.0,689.0,20.0,6836.0,50.6,0.0,0.0,1.0,0
12075.0, 36 months,13.66,C,C3,10+ years,RENT,50000.0,Source Verified,debt_consolidation,10.61,670.0,674.0,11.0,2132.0,26.0,0.0,1.0,0.0,0
4800.0, 60 months,13.98,C,C3,3 years,RENT,80000.0,Source Verified,medical,11.26,705.0,709.0,5.0,6.0,0.2,0.0,1.0,2.0,1
21000.0, 36 months,15.99,C,C5,10+ years,MORTGAGE,90000.0,Source Verified,debt_consolidation,12.25,675.0,679.0,12.0,33345.0,71.6,0.0,0.0,0.0,0
16275.0, 60 months,19.99,E,E1,10+ years,MORTGAGE,82000.0,Verified,debt_consolidation,36.89,670.0,674.0,16.0,20009.0,53.0,0.0,1.0,3.0,1
2500.0, 36 months,13.33,C,C3,2 years,RENT,26000.0,Source Verified,debt_consolidation,17.77,660.0,664.0,6.0,5205.0,68.5,3.0,1.0,0.0,0
8000.0, 36 months,19.05,D,D4,10+ years,OWN,55000.0,Not Verified,debt_consolidation,23.04,680.0,684.0,8.0,14154.0,84.2,0.0,0.0,1.0,0
24000.0, 36 months,7.26,A,A4,6 years,MORTGAGE,84000.0,Source Verified,debt_consolidation,13.24,695.0,699.0,9.0,22319.0,70.2,1.0,0.0,0.0,0
10000.0, 36 months,8.39,A,A5,10+ years,RENT,45000.0,Not Verified,credit_card,12.8,700.0,704.0,10.0,9108.0,52.0,0.0,1.0,1.0,1
10000.0, 36 months,11.53,B,B5,10+ years,OWN,71500.0,Source Verified,credit_card,15.64,690.0,694.0,9.0,7869.0,62.0,0.0,0.0,0.0,0
18000.0, 36 months,10.42,B,B3,10+ years,MORTGAGE,102000.0,Not Verified,credit_card,6.68,665.0,669.0,27.0,14599.0,28.1,2.0,0.0,2.0,0
2400.0, 36 months,11.49,B,B5,10+ years,RENT,50000.0,Verified,debt_consolidation,3.82,665.0,669.0,10.0,2412.0,18.8,2.0,1.0,0.0,1
5000.0, 36 months,10.15,B,B2,3 years,MORTGAGE,190000.0,Source Verified,debt_consolidation,25.73,690.0,694.0,15.0,163949.0,79.7,0.0,0.0,1.0,0
12000.0, 36 months,11.99,B,B3,5 years,MORTGAGE,40000.0,Source Verified,credit_card,13.23,700.0,704.0,11.0,13014.0,63.5,0.0,0.0,1.0,0
5750.0, 36 months,16.55,D,D2,10+ years,RENT,49041.0,Not Verified,debt_consolidation,14.69,675.0,679.0,9.0,3118.0,70.9,0.0,0.0,1.0,0
12000.0, 60 months,15.99,C,C5,10+ years,RENT,62000.0,Not Verified,debt_consolidation,23.26,665.0,669.0,30.0,9484.0,30.5,0.0,1.0,0.0,1
8000.0, 36 months,7.9,A,A4,5 years,RENT,80000.0,Not Verified,debt_consolidation,15.21,725.0,729.0,9.0,16545.0,51.1,0.0,0.0,1.0,0
7500.0, 36 months,15.31,C,C2,missing,RENT,39000.0,Verified,credit_card,9.5,680.0,684.0,11.0,7739.0,31.2,0.0,1.0,1.0,0
5000.0, 36 months,11.53,B,B5,< 1 year,RENT,20000.0,Not Verified,debt_consolidation,7.74,660.0,664.0,15.0,3669.0,89.5,1.0,0.0,0.0,1
15000.0, 36 months,18.75,D,D3,10+ years,RENT,60000.0,Not Verified,debt_consolidation,6.52,665.0,669.0,8.0,12465.0,81.5,0.0,0.0,0.0,1
22000.0, 36 months,11.55,B,B4,4 years,MORTGAGE,64000.0,Verified,debt_consolidation,35.21,705.0,709.0,14.0,13850.0,75.4,0.0,0.0,0.0,0
7000.0, 36 months,7.89,A,A5,10+ years,OWN,80000.0,Source Verified,debt_consolidation,34.73,700.0,704.0,9.0,40462.0,76.3,0.0,0.0,1.0,0
32000.0, 60 months,22.2,E,E4,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,14.24,665.0,669.0,7.0,18844.0,92.2,0.0,0.0,0.0,0
1500.0, 36 months,7.07,A,A2,7 years,MORTGAGE,100000.0,Not Verified,home_improvement,10.03,800.0,804.0,6.0,384.0,1.5,1.0,0.0,0.0,0
30000.0, 36 months,12.49,B,B5,10+ years,MORTGAGE,100000.0,Verified,credit_card,19.04,665.0,669.0,12.0,29893.0,90.9,0.0,0.0,0.0,0
1800.0, 36 months,18.49,D,D2,10+ years,MORTGAGE,38000.0,Source Verified,home_improvement,15.44,660.0,664.0,9.0,4950.0,93.4,0.0,0.0,2.0,0
2200.0, 36 months,13.99,C,C3,< 1 year,RENT,36000.0,Source Verified,medical,8.57,675.0,679.0,21.0,1142.0,7.3,0.0,1.0,0.0,0
9600.0, 36 months,17.27,D,D2,6 years,OWN,58000.0,Source Verified,debt_consolidation,39.77,695.0,699.0,11.0,8340.0,46.3,0.0,0.0,1.0,0
3600.0, 36 months,17.76,D,D1,5 years,MORTGAGE,80000.0,Source Verified,credit_card,11.89,680.0,684.0,18.0,20626.0,56.4,0.0,0.0,4.0,1
12000.0, 36 months,7.97,A,A5,10+ years,RENT,58000.0,Source Verified,credit_card,7.37,700.0,704.0,11.0,14530.0,23.1,1.0,0.0,0.0,0
2500.0, 36 months,11.53,B,B5,8 years,MORTGAGE,35500.0,Verified,credit_card,24.31,670.0,674.0,12.0,13376.0,70.8,0.0,4.0,1.0,0
12000.0, 36 months,14.49,C,C4,< 1 year,MORTGAGE,58000.0,Source Verified,other,17.9,675.0,679.0,16.0,6964.0,27.4,0.0,0.0,0.0,0
5000.0, 36 months,7.35,A,A4,missing,MORTGAGE,41000.0,Not Verified,home_improvement,30.47,700.0,704.0,12.0,28297.0,75.7,0.0,0.0,0.0,0
10800.0, 60 months,12.79,C,C1,10+ years,RENT,52000.0,Not Verified,debt_consolidation,20.33,735.0,739.0,17.0,14163.0,34.9,0.0,0.0,2.0,0
11500.0, 36 months,14.33,C,C1,8 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,16.53,670.0,674.0,12.0,12133.0,67.0,0.0,0.0,4.0,0
9500.0, 36 months,6.92,A,A4,10+ years,OWN,43000.0,Not Verified,debt_consolidation,9.15,680.0,684.0,19.0,10536.0,44.3,1.0,0.0,0.0,0
11000.0, 36 months,13.49,C,C2,3 years,MORTGAGE,61025.0,Source Verified,debt_consolidation,18.49,665.0,669.0,10.0,7020.0,49.4,0.0,1.0,1.0,0
24000.0, 36 months,15.99,C,C5,5 years,MORTGAGE,90000.0,Verified,debt_consolidation,17.16,660.0,664.0,14.0,15973.0,83.2,0.0,0.0,0.0,1
16000.0, 36 months,6.89,A,A3,10+ years,RENT,65000.0,Not Verified,credit_card,8.73,710.0,714.0,5.0,23564.0,48.6,0.0,0.0,1.0,0
34275.0, 36 months,28.72,F,F1,10+ years,RENT,76200.0,Verified,credit_card,16.9,665.0,669.0,8.0,38668.0,100.0,0.0,0.0,0.0,0
6000.0, 36 months,8.18,B,B1,10+ years,MORTGAGE,48000.0,Not Verified,credit_card,12.85,675.0,679.0,10.0,9338.0,54.6,1.0,0.0,0.0,0
18000.0, 36 months,13.48,C,C3,10+ years,MORTGAGE,95000.0,Not Verified,credit_card,19.71,695.0,699.0,12.0,13838.0,37.9,0.0,0.0,0.0,0
17000.0, 36 months,6.03,A,A1,4 years,RENT,72000.0,Source Verified,debt_consolidation,13.3,755.0,759.0,10.0,7420.0,33.4,0.0,0.0,0.0,0
6400.0, 36 months,12.79,C,C1,missing,MORTGAGE,45000.0,Not Verified,debt_consolidation,26.27,660.0,664.0,18.0,9019.0,27.0,0.0,2.0,2.0,0
8750.0, 36 months,7.89,A,A5,10+ years,OWN,30000.0,Source Verified,debt_consolidation,24.48,690.0,694.0,11.0,11387.0,24.1,0.0,0.0,0.0,0
17000.0, 60 months,17.57,D,D4,4 years,RENT,52000.0,Not Verified,debt_consolidation,18.42,695.0,699.0,22.0,31046.0,68.8,0.0,0.0,3.0,1
6500.0, 36 months,9.16,B,B2,1 year,RENT,33000.0,Source Verified,credit_card,5.68,665.0,669.0,24.0,3896.0,43.8,0.0,0.0,2.0,0
5000.0, 36 months,10.99,B,B4,10+ years,MORTGAGE,40000.0,Not Verified,home_improvement,5.82,665.0,669.0,8.0,647.0,9.7,5.0,0.0,0.0,1
20000.0, 36 months,14.65,C,C5,4 years,RENT,100000.0,Source Verified,debt_consolidation,28.37,715.0,719.0,5.0,6746.0,51.9,0.0,0.0,0.0,0
7000.0, 36 months,7.26,A,A4,10+ years,MORTGAGE,25000.0,Verified,credit_card,17.71,705.0,709.0,4.0,7016.0,61.5,0.0,0.0,0.0,0
5000.0, 36 months,13.49,C,C2,10+ years,MORTGAGE,105812.0,Verified,other,27.88,690.0,694.0,19.0,22924.0,30.0,0.0,0.0,4.0,0
18000.0, 60 months,18.06,D,D2,9 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,15.69,680.0,684.0,10.0,13899.0,71.3,0.0,0.0,0.0,1
12000.0, 60 months,17.27,D,D2,1 year,RENT,78000.0,Source Verified,debt_consolidation,13.95,670.0,674.0,14.0,8019.0,22.8,0.0,1.0,1.0,0
10250.0, 60 months,16.55,D,D2,10+ years,MORTGAGE,62000.0,Not Verified,debt_consolidation,18.12,710.0,714.0,15.0,17961.0,35.9,0.0,0.0,1.0,0
24000.0, 36 months,7.26,A,A4,10+ years,MORTGAGE,150000.0,Verified,credit_card,10.26,720.0,724.0,6.0,18056.0,64.0,0.0,0.0,0.0,0
35000.0, 60 months,13.99,C,C3,< 1 year,MORTGAGE,115000.0,Source Verified,debt_consolidation,19.5,690.0,694.0,7.0,28660.0,78.5,1.0,0.0,0.0,0
3200.0, 36 months,12.99,C,C1,missing,RENT,39000.0,Verified,medical,17.48,680.0,684.0,10.0,10145.0,74.0,0.0,0.0,3.0,1
25200.0, 60 months,20.99,E,E4,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,20.84,685.0,689.0,13.0,21200.0,67.1,0.0,0.0,0.0,0
6025.0, 36 months,22.74,E,E1,6 years,RENT,42000.0,Source Verified,other,31.57,710.0,714.0,6.0,16541.0,79.9,0.0,0.0,1.0,1
19750.0, 60 months,19.99,E,E3,< 1 year,MORTGAGE,45000.0,Not Verified,debt_consolidation,22.35,695.0,699.0,16.0,11257.0,41.1,0.0,2.0,1.0,1
5000.0, 36 months,7.59,A,A3,10+ years,RENT,53000.0,Source Verified,debt_consolidation,30.14,705.0,709.0,16.0,23771.0,52.0,0.0,0.0,1.0,0
20000.0, 60 months,16.02,C,C5,< 1 year,MORTGAGE,100000.0,Source Verified,debt_consolidation,16.52,680.0,684.0,14.0,10900.0,70.8,0.0,0.0,1.0,1
8000.0, 36 months,6.03,A,A1,6 years,MORTGAGE,125000.0,Not Verified,debt_consolidation,13.25,750.0,754.0,14.0,22540.0,54.4,0.0,0.0,0.0,0
15000.0, 60 months,21.45,D,D5,< 1 year,MORTGAGE,85000.0,Not Verified,home_improvement,16.28,680.0,684.0,14.0,5888.0,56.1,1.0,0.0,1.0,0
12000.0, 36 months,7.9,A,A4,9 years,MORTGAGE,81760.0,Not Verified,debt_consolidation,7.85,705.0,709.0,21.0,11923.0,55.2,0.0,0.0,1.0,1
18500.0, 36 months,13.99,C,C4,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,23.35,660.0,664.0,13.0,8728.0,39.0,0.0,1.0,0.0,1
19750.0, 36 months,19.05,D,D4,9 years,RENT,57000.0,Not Verified,debt_consolidation,25.09,690.0,694.0,16.0,8043.0,79.6,0.0,0.0,3.0,0
5000.0, 36 months,13.33,C,C3,1 year,RENT,28000.0,Source Verified,debt_consolidation,15.65,660.0,664.0,12.0,4980.0,43.3,0.0,1.0,2.0,0
8400.0, 36 months,13.99,C,C3,missing,MORTGAGE,57000.0,Not Verified,debt_consolidation,30.8,775.0,779.0,14.0,1462.0,5.6,0.0,0.0,1.0,0
35000.0, 36 months,14.07,C,C3,missing,MORTGAGE,0.0,Not Verified,credit_card,17.66,745.0,749.0,4.0,43429.0,26.0,0.0,0.0,0.0,0
11200.0, 60 months,18.06,D,D2,2 years,OWN,80000.0,Not Verified,debt_consolidation,14.66,665.0,669.0,14.0,8291.0,27.7,0.0,0.0,1.0,0
6000.0, 36 months,11.53,B,B5,7 years,RENT,42000.0,Verified,debt_consolidation,39.74,705.0,709.0,19.0,11966.0,77.2,0.0,0.0,0.0,0
10000.0, 36 months,14.99,C,C4,1 year,RENT,30000.0,Source Verified,credit_card,11.12,665.0,669.0,4.0,10270.0,73.4,0.0,0.0,0.0,1
3500.0, 36 months,6.07,A,A2,10+ years,RENT,95000.0,Not Verified,credit_card,14.51,740.0,744.0,11.0,2374.0,6.2,0.0,1.0,0.0,0
3200.0, 36 months,15.05,C,C4,6 years,MORTGAGE,33000.0,Verified,debt_consolidation,41.22,680.0,684.0,8.0,4114.0,40.3,0.0,0.0,0.0,0
10000.0, 36 months,6.99,A,A3,7 years,OWN,108000.0,Not Verified,debt_consolidation,16.46,685.0,689.0,8.0,7358.0,88.7,0.0,0.0,0.0,0
10000.0, 36 months,14.98,C,C3,10+ years,RENT,55000.0,Verified,debt_consolidation,26.03,670.0,674.0,10.0,7439.0,57.2,0.0,0.0,2.0,0
27750.0, 60 months,13.98,C,C1,missing,MORTGAGE,81089.0,Verified,debt_consolidation,20.63,735.0,739.0,24.0,14307.0,23.3,0.0,0.0,0.0,1
10000.0, 36 months,11.47,B,B5,10+ years,RENT,36486.0,Not Verified,credit_card,10.66,710.0,714.0,3.0,12945.0,53.9,0.0,0.0,0.0,0
4800.0, 36 months,12.62,C,C1,< 1 year,MORTGAGE,19000.0,Verified,debt_consolidation,59.25,670.0,674.0,6.0,30982.0,93.0,2.0,0.0,0.0,1
10000.0, 36 months,12.12,B,B3,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,18.31,690.0,694.0,14.0,7186.0,30.3,0.0,2.0,1.0,0
6000.0, 36 months,11.99,C,C1,3 years,OWN,22000.0,Source Verified,debt_consolidation,26.51,660.0,664.0,10.0,5235.0,50.8,0.0,0.0,0.0,0
5000.0, 36 months,12.99,C,C1,< 1 year,RENT,65000.0,Source Verified,major_purchase,1.38,675.0,679.0,7.0,771.0,59.3,0.0,0.0,0.0,0
12000.0, 36 months,7.89,A,A5,4 years,RENT,115000.0,Source Verified,credit_card,14.76,700.0,704.0,13.0,12678.0,32.3,0.0,1.0,3.0,0
12900.0, 60 months,17.14,D,D4,10+ years,MORTGAGE,34000.0,Source Verified,other,26.76,720.0,724.0,5.0,10418.0,93.0,0.0,0.0,0.0,0
35000.0, 60 months,24.11,F,F2,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,28.2,670.0,674.0,9.0,12272.0,56.8,0.0,0.0,0.0,1
10000.0, 36 months,6.68,A,A3,3 years,RENT,96000.0,Source Verified,credit_card,23.09,700.0,704.0,11.0,19840.0,40.2,0.0,0.0,2.0,0
24000.0, 36 months,18.99,D,D3,5 years,MORTGAGE,185000.0,Not Verified,debt_consolidation,11.86,700.0,704.0,13.0,20268.0,46.3,0.0,1.0,3.0,0
9025.0, 36 months,16.99,D,D3,1 year,RENT,100000.0,Not Verified,debt_consolidation,27.28,660.0,664.0,11.0,1547.0,27.1,4.0,0.0,0.0,0
